how to increase number of images with data augmentation,"<python-3.x>, <pytorch>, <data-augmentation>",56235136,1336,2,2019-05-21T09:21:46.230,2019-05-21T12:46:26.233,"augment,di,d"
How to realise the 2-D Gaussian filter (like the scipy.ndimage.gaussian_filter) in TensorFlow?,"<python>, <tensorflow>",56258751,523,1,2019-05-22T14:06:47.530,2019-05-22T14:47:55.190,"create,filter,m"
How to create my own dataset for keras model.fit() using Tensorflow(python)?,"<python>, <tensorflow>, <keras>",56305464,570,1,2019-05-25T13:53:07.233,2019-05-25T16:48:16.290,"save,d,d"
How to generate a dataset using tensor in Tensorflow,"<python>, <numpy>, <tensorflow>",56315385,60,0,2019-05-26T16:29:46.733,2019-05-26T19:19:11.747,"save,dt,d"
How to show color corrected images after performing illumination estimation by deep learning in Python and Keras?,"<python>, <tensorflow>, <image-processing>, <keras>, <deep-learning>",56396730,260,1,2019-05-31T14:13:10.983,2019-06-04T13:02:57.997,"display di,data,v"
How to read Keras checkpoint in tensorflow?,"<python>, <tensorflow>, <keras>",56418899,125,0,2019-06-02T20:54:51.543,2019-06-03T02:43:48.990,"read,checkpoint,t"
How to create a fixed length tf.Dataset from generator?,"<tensorflow>, <tensorflow-datasets>",56510866,1047,2,2019-06-08T23:32:49.330,2019-06-09T13:15:40.430,"save,d,d"
"How to convert batches of images with [H,W,C] shape into a dictionary of size [N,H,W,C]?","<tensorflow>, <tensorflow-datasets>",56518581,31,0,2019-06-09T21:43:12.500,2019-06-09T21:55:04.727,"convert,di,d"
How to convert 35 classes of cityscapes dataset to 19 classes?,"<computer-vision>, <pytorch>, <image-segmentation>",56650201,2692,4,2019-06-18T13:23:19.570,2020-10-07T11:21:54.773,"convert,d,d"
How to access Feature dictionaries of Datasets in TensorFlow,"<python-3.x>, <tensorflow>",56759226,4417,1,2019-06-25T17:28:12.897,2019-06-25T18:53:37.200,"print d,data,v"
How to change/insert the shape of/into BatchDataset?,"<python>, <tensorflow>, <nlp>, <tensorflow2.0>",56795623,1584,0,2019-06-27T16:54:12.650,2019-07-02T08:17:28.763,"reshape,d,d"
How to make Keras compute a certain metric on validation data only?,"<python>, <tensorflow>, <keras>",56826495,1078,5,2019-06-30T16:44:55.213,2020-03-24T10:18:14.747,"compute custom,metric,e"
"How to iterate over a tf.dataset, without deprecated functions?","<python>, <tensorflow>",56861676,1941,4,2019-07-03T01:06:30.040,2019-07-03T04:12:13.930,"iterate,d,d"
Tensorflow record: how to read and plot image values?,"<python>, <numpy>, <tensorflow>",56897557,913,3,2019-07-05T06:24:23.990,2019-07-08T09:48:33.693,"display di,data,v"
How to format alphanumeric categorical data for input into Neural Network?,"<tensorflow>, <neural-network>, <artificial-intelligence>",56935660,60,0,2019-07-08T13:09:20.193,2019-07-08T13:32:22.407,"convert,d,d"
How to crop and resize Images without chaning the original coordinates,"<python>, <image>, <numpy>, <tensorflow>",57091589,122,0,2019-07-18T09:43:45.710,2019-07-18T09:49:47.303,"resize,di,d"
How to write summary data for two Keras models to their own files/folders?,"<python>, <tensorflow>, <keras>, <tensorboard>, <tensorflow2.0>",57225449,57,1,2019-07-26T18:36:10.457,2019-07-26T18:46:22.113,"save,d,d"
How to load grayscale image dataset to Mobile net model,"<python>, <tensorflow>, <conv-neural-network>, <mobilenet>",57357049,2037,2,2019-08-05T10:48:49.007,2019-08-05T10:56:19.350,"feed data,model,m"
How to load data from a downloaded tar.gz file in tensorflow/keras?,"<python>, <tensorflow>, <keras>, <dataset>",57433653,2014,4,2019-08-09T16:00:31.700,2020-09-02T10:28:49.150,"read,d,d"
How to serialize data in example-in-example format for tensorflow-ranking?,"<tensorflow>, <protocol-buffers>",57481869,317,3,2019-08-13T16:28:46.997,2019-08-13T16:28:46.997,"serialize,d,d"
How to change input type(image) to list or array when using PyTorch tutorial code,<pytorch>,57725029,33,0,2019-08-30T10:28:23.407,2019-09-01T15:09:50.663,"convert,di,d"
How to combine tf.data.Dataset and tf.estimator.DNNRegressor properly,"<python>, <tensorflow>, <machine-learning>, <tensorflow-datasets>, <tensorflow-estimator>",57823210,309,1,2019-09-06T13:42:53.543,2019-09-13T07:50:00.727,"combine,d,d"
How to split and load huge dataset that doesn't fit into memory into pytorch Dataloader?,"<machine-learning>, <deep-learning>, <computer-vision>, <pytorch>",57836355,1164,2,2019-09-07T18:17:44.810,2019-09-08T14:50:54.243,"split,d,d"
How to transform data in angular to correct tensor format?,"<javascript>, <angular>, <typescript>, <tensorflow.js>",57867907,48,1,2019-09-10T09:32:37.157,2019-09-10T09:52:45.447,"convert,d,d"
How to select specific labels in pytorch MNIST dataset,"<python>, <pytorch>",57913825,2138,3,2019-09-12T20:05:57.027,2019-09-12T22:31:50.307,"select,d,d"
How to convert torch tensor to pandas dataframe?,"<python>, <pandas>, <pytorch>",57942487,11913,11,2019-09-15T08:43:53.587,2019-09-15T08:56:22.773,"convert,dt,d"
How to convert interpreter output array back to base64 image?,"<python>, <tensorflow-lite>",57950864,127,0,2019-09-16T05:31:35.357,2019-09-18T23:34:28.297,"convert,di,d"
How to plot the image tensor returned by tf.image.sobel_edges,<tensorflow>,57977352,1147,1,2019-09-17T15:17:10.870,2019-09-18T02:05:33.313,"display dv,data,v"
How to cache and iterate through a Dataset of unknown size?,"<python>, <python-3.x>, <tensorflow>, <tensorflow-datasets>, <tensorflow2.0>",57977408,2544,3,2019-09-17T15:20:20.760,2019-10-03T13:52:24.137,"iterate,d,d"
How to read multiple .mat files (which are too large to fit in memory) using tensorflow dataset,"<python>, <tensorflow>, <pickle>, <tensorflow-datasets>",58013754,205,1,2019-09-19T14:51:45.383,2019-09-21T18:14:17.847,"read,d,d"
How to use DataLoader for PyTorch on iPython Console of Spyder,"<python>, <pytorch>, <training-data>, <dataloader>",58112658,146,1,2019-09-26T08:31:40.243,2019-09-26T08:38:08.843,"read,d,d"
How to get a windowed dataset in tensorflow 2 from an array of numpy arrays?,"<python>, <tensorflow>, <tensorflow-datasets>",58121828,1153,3,2019-09-26T17:21:47.760,2019-09-29T04:11:47.363,"save,d,d"
How to perform a linear homography of an image in tensorflow,"<opencv>, <tensorflow>, <image-processing>",58131815,422,0,2019-09-27T09:36:05.617,2019-09-30T13:35:15.310,"linear homography,di,d"
"How to do the element-wise sum of two tf.data.Datasets, both iterating indefinitely, with tf.data.Dataset.map?","<python>, <tensorflow>, <tensorflow-datasets>",58203947,287,2,2019-10-02T14:47:39.287,2019-10-02T15:38:52.840,"sum,d,d"
How to use torchvision.transforms for data augmentation of segmentation task in Pytorch?,"<python>, <pytorch>, <transformation>, <torchvision>",58215056,9725,6,2019-10-03T08:20:28.693,2019-10-03T09:25:38.860,"augment,d,d"
How to write text to a file using TextLineDataset,<tensorflow>,58317717,84,0,2019-10-10T07:35:21.660,2019-10-11T05:35:19.660,"save,d,d"
How to transform network's output images to colored pictures with target is PIL's P mode?,"<python-imaging-library>, <pytorch>, <image-segmentation>",58342439,71,1,2019-10-11T13:35:29.380,2019-10-12T16:31:28.737,"convert,di,d"
How to read data of multiple input model using tf.data.TextlineDataset?,"<tensorflow>, <tensorflow-datasets>",58372267,279,0,2019-10-14T07:51:04.203,2019-10-25T09:58:40.083,"read,d,d"
How to fetch image dataset from Google Drive to Colab?,"<python>, <pytorch>, <google-colaboratory>",58434046,710,1,2019-10-17T13:38:23.613,2019-10-17T13:44:40.590,"read,di,d"
How to read and write tfrecord files of 2d array,"<python>, <tensorflow>, <tfrecord>",58461798,557,0,2019-10-19T08:21:41.460,2019-10-19T11:13:46.697,"save,d,d"
"Given the url, how to load an image and then transform it into a tf.tensor data in Javascript?","<javascript>, <html>, <node.js>, <tensorflow>, <tensorflow.js>",58482902,591,3,2019-10-21T08:56:35.740,2019-10-27T17:08:02.483,"read,d,d"
"How to merge two tf.data.Dataset into one, alternating elements with known ratio","<python>, <tensorflow>, <dataset>",58572535,1400,1,2019-10-26T16:16:44.467,2019-10-26T18:39:59.600,"combine,d,d"
Keras - how to pass a array of images to ImageDataGenerator.flow,"<python>, <python-3.x>, <tensorflow>, <keras>",58579059,3349,4,2019-10-27T11:41:21.010,2019-10-27T13:15:27.917,"reshape,di,d"
How to create a completely (uniformly) random dataset on PyTorch,"<dataset>, <pytorch>",58579211,795,0,2019-10-27T11:58:30.993,2019-10-27T12:20:44.083,"create random,d,d"
How to read and write from datatap using Tensorflow on BlueData?,"<python>, <tensorflow>, <bluedata>",58738544,79,0,2019-11-06T21:11:13.390,2019-11-06T21:11:13.390,"save,d,d"
How to print one example of a dataset from tf.data?,"<python>, <tensorflow>, <tensorflow-datasets>, <tensorflow2.0>",58897066,1885,2,2019-11-17T02:41:21.503,2019-11-17T04:40:41.973,"print d,data,v"
How to normalize PIL image between -1 and 1 in pytorch for transforms.Compose?,"<python>, <pytorch>, <tensor>",58954799,1734,2,2019-11-20T12:51:30.310,2019-11-20T12:57:28.903,"normalize,di,d"
How to parallelize CNN evaluation of images with PyTorch,"<python>, <opencv>, <parallel-processing>, <pytorch>",58959799,428,1,2019-11-20T17:07:59.143,2019-11-20T18:44:07.507,"parallelize,evaluation method,e"
How to Get n-Number of Images from torchvision.datasets.ImageFolder,<pytorch>,59005242,2315,2,2019-11-23T06:44:22.853,2019-11-23T07:17:03.990,"select,d,d"
How to Write a Tensor to PNG Image File?,"<machine-learning>, <tensorflow>, <image>",59023486,3774,2,2019-11-24T03:02:32.993,2019-11-24T06:05:27.507,"save,dt,d"
"In Pytorch, how to test simple image with my loaded model?","<testing>, <conv-neural-network>, <pytorch>",59097657,1777,1,2019-11-29T01:05:07.420,2019-11-29T08:45:20.513,"feed data,model,m"
how to read a .jpg into tensorflow dataset and display image with session,"<image>, <tensorflow>, <dataset>",59367791,458,0,2019-12-17T04:51:31.703,2019-12-17T05:20:39.543,"display di,data,v"
How to do Histogram Equalization for many colored images in python?,"<python>, <numpy>, <tensorflow>, <histogram>, <cv2>",59418904,1401,1,2019-12-20T01:37:46.890,2019-12-20T05:11:40.000,"histogram equalization,di,d"
How to find the size of tensorflow dataset object?,"<tensorflow>, <tensorflow-datasets>",59452017,148,0,2019-12-23T08:15:24.480,2019-12-23T11:32:46.167,"get size,d,d"
How to pass a custom openCV color-based image segmentation transformation to a keras CNN model?,"<opencv>, <tensorflow>, <image-processing>, <keras>, <computer-vision>",59515981,99,0,2019-12-29T00:19:21.943,2019-12-29T13:59:10.220,"feed data,model,m"
How to obtain the encoder from the make_csv_dataset?,"<tensorflow>, <keras>, <tensorflow2.0>",59517617,220,0,2019-12-29T07:36:00.627,2019-12-29T09:56:12.280,"get decoder,d,d"
How to fit custom data into Pytorch DataLoader?,"<python-3.x>, <neural-network>, <pytorch>, <conv-neural-network>",59637308,727,2,2020-01-07T23:00:15.140,2020-01-08T09:09:56.823,"feed data,model,m"
"In Torch C++ API, How to write to the internal data of a tensor fastly?","<c++>, <pytorch>, <libtorch>",59676983,1088,4,2020-01-10T07:13:02.387,2020-01-10T07:13:02.387,"save,dt,d"
How to reshape my data as per model requirement?,"<python>, <tensorflow>, <machine-learning>",59714963,54,0,2020-01-13T10:39:46.593,2020-01-15T13:07:21.570,"reshape,d,d"
How to rotate tensor image randomly,"<tensorflow>, <random>, <tensorflow2.0>",59905606,1096,2,2020-01-25T01:27:03.710,2020-01-25T16:15:53.257,"rotate,di,d"
How to compute loss for every data point in Keras?,"<keras>, <tensorflow2.0>",60073577,150,1,2020-02-05T10:20:46.427,2020-02-05T14:14:31.247,"compute,loss,m"
How to read from a high IO dataset in pytorch which grows from epoch to epoch,"<python>, <pytorch>",60119934,1283,9,2020-02-07T19:31:54.750,2020-02-17T15:38:24.437,"read,d,d"
"How to create tensor with shape(?,) and dtype=string from image with tensorflow in python","<python>, <tensorflow>",60429916,289,0,2020-02-27T09:22:54.310,2020-02-28T08:01:12.923,"convert,dt,d"
How to load images from URL with a TensorFlow 2 dataset,"<python>, <image-processing>, <conv-neural-network>, <tensorflow2.0>",60430277,1295,2,2020-02-27T09:45:05.073,2020-02-27T11:02:12.863,"read,di,d"
How to convert an list of image into Pytorch Tensor,"<python>, <pytorch>, <torch>, <torchvision>",60463381,4283,4,2020-02-29T08:41:16.507,2020-02-29T08:50:13.447,"convert,di,d"
Tensorflow 2.0: how to transform from MapDataset (after reading from TFRecord) to some structure that can be input to model.fit,"<python>, <tensorflow>, <tfrecord>",60601412,4166,4,2020-03-09T13:18:00.000,2020-03-09T14:04:15.997,"convert,d,d"
How to shape TFRecordDataset to meet Model API?,"<python>, <tensorflow>, <machine-learning>, <deep-learning>, <tensorflow-datasets>",60684241,232,1,2020-03-14T15:17:33.760,2020-03-14T16:25:39.170,"reshape,d,d"
How to apply OpenCV filters on Pytorch dataset?,"<python>, <opencv>, <pytorch>",60686273,1345,0,2020-03-14T18:55:14.310,2020-03-14T19:43:30.020,"filter,d,d"
How to load and map list of dictionaries/jsons with tf.data.Dataset,"<python>, <json>, <tensorflow>, <tensorflow2.0>, <tensorflow-datasets>",60704946,244,1,2020-03-16T11:15:45.537,2021-06-10T06:53:27.317,"read,d,d"
How to access validation data in Keras?,"<tensorflow>, <keras>, <deep-learning>",60731711,76,1,2020-03-17T23:43:06.450,2020-03-18T03:21:39.050,"get content,d,d"
How to view samples from ImageDataGenerator(),"<python>, <tensorflow2.0>",60786257,87,1,2020-03-21T09:27:00.363,2020-03-23T19:05:41.813,"print d,data,v"
How to load all 5 batches of CIFAR10 in a single data structure as on MNIST in PyTorch?,"<deep-learning>, <dataset>, <pytorch>",60812518,127,-1,2020-03-23T11:17:19.960,2020-03-23T17:18:44.200,"read,d,d"
How to show the class distribution in Dataset object in Tensorflow,"<tensorflow>, <dataset>, <multilabel-classification>",60876805,1417,3,2020-03-26T21:56:27.773,2020-03-26T23:22:21.140,"statisticize,d,d"
How to use a cv2 image augmentation function with tensorflow tf.data.Dataset?,"<tensorflow>, <deep-learning>, <data-augmentation>",60890658,2099,2,2020-03-27T15:55:26.090,2020-03-29T15:19:00.303,"augment,di,d"
How to print the detected classes after performing object detection on an image?,"<python-3.x>, <tensorflow2.0>, <object-detection-api>",61049185,585,0,2020-04-05T20:38:21.677,2020-05-13T21:12:33.997,"print d,data,v"
"How to create add columns (i.e., features) on a tf.Dataset?","<tensorflow>, <tensorflow2.0>, <tensorflow-datasets>",61148307,442,0,2020-04-10T20:36:57.673,2020-04-10T22:18:28.533,"reshape,d,d"
How to apply image transform to a list of images and maintain the right dimensions?,<pytorch>,61165562,1305,1,2020-04-12T00:56:08.593,2020-04-12T08:03:21.420,"transform,di,d"
How to concatenate two Tensorflow DataSets?,"<python>, <tensorflow>, <tensorflow-datasets>",61445734,419,0,2020-04-26T18:14:35.527,2020-04-27T00:08:56.793,"combine,d,d"
How to use a Batchsampler within a Dataloader,"<pytorch>, <dataloader>",61458305,6736,3,2020-04-27T11:54:37.713,2020-04-27T12:13:15.610,"sample,d,d"
How to extract patches from an image in pytorch?,"<python>, <image-processing>, <pytorch>",61647207,720,1,2020-05-06T23:26:38.410,2020-05-07T03:14:35.550,"slice,di,d"
How to print sample records from tf.dataset?,"<python>, <tensorflow>, <tensorflow2.0>",61662237,376,0,2020-05-07T15:56:07.993,2020-05-07T16:02:27.060,"print d,data,v"
How to get the correct shape of the tensor in custom dataset,<pytorch>,61688782,620,0,2020-05-08T21:59:31.673,2020-05-09T12:05:21.733,"get shape,dt,d"
How to divide the dataset when it is distributed,"<python>, <pytorch>, <distributed>",61816158,915,4,2020-05-15T09:36:02.120,2020-05-15T10:04:34.363,"split,d,d"
How to add Keras- Gaussian noise to image data,"<python>, <tensorflow>, <keras>",61841560,1032,-1,2020-05-16T18:18:46.490,2020-05-16T18:40:19.260,"add gaussian noise,di,d"
How to load your image dataset in python,"<python>, <image-processing>, <deep-learning>, <computer-vision>, <pytorch>",61929181,439,-2,2020-05-21T07:12:07.237,2020-05-21T07:40:32.387,"read,di,d"
How to put image uploaded in tkinter into a function?,"<python>, <numpy>, <tkinter>, <pytorch>",61970972,133,0,2020-05-23T10:57:27.993,2020-05-23T11:12:48.883,"save,di,d"
how to read video Frames directly into memory with Nodejs?,"<node.js>, <tensorflow.js>",62050534,1370,1,2020-05-27T18:41:24.140,2020-05-28T00:51:36.203,"read,d,d"
How to feed extra data along with image to CNN?,"<python>, <image>, <tensorflow>, <conv-neural-network>",62073477,130,3,2020-05-28T19:58:17.610,2020-05-28T20:48:45.460,"feed data,model,m"
How to read data from tensorflow 2 summary writer,"<python>, <tensorflow>, <tensorflow2.0>, <tensorboard>",62082531,691,2,2020-05-29T09:16:55.153,2020-05-29T10:09:02.570,"read,d,d"
How to get the sequence lengths from padded batches from a `tf.data.Dataset`?,"<tensorflow>, <tensorflow-datasets>",62087640,234,2,2020-05-29T13:57:14.333,2020-05-29T14:29:44.017,"get length,d,d"
How to create new pandas dataframe column containing values of all other columns as a tensor?,"<python>, <pandas>, <pytorch>",62175302,242,0,2020-06-03T14:24:52.947,2020-06-03T15:03:50.587,"reshape,d,d"
how to show results of data augmentation before and after keras.preprocessing.image.ImageDataGenerator,"<python>, <tensorflow>, <keras>, <data-augmentation>, <data-generation>",62217528,706,0,2020-06-05T14:20:56.317,2020-09-11T11:26:55.730,"display di,data,v"
